,string_id,string,document_id,start_index,end_index,capitalized,prefixed,suffixed,class_label
321,321,her Jamaican,10_Guardian_m.txt,80,82,1,0,0,0
322,322,her Jamaican family,10_Guardian_m.txt,80,83,1,0,0,0
323,323,"her Jamaican family ,",10_Guardian_m.txt,80,84,1,0,0,0
324,324,Jamaican,10_Guardian_m.txt,81,82,1,0,0,0
325,325,Jamaican family,10_Guardian_m.txt,81,83,1,0,0,0
326,326,"Jamaican family ,",10_Guardian_m.txt,81,84,1,0,0,0
327,327,"Jamaican family , India",10_Guardian_m.txt,81,85,1,0,0,0
328,328,family,10_Guardian_m.txt,82,83,1,0,0,0
329,329,"family ,",10_Guardian_m.txt,82,84,1,0,0,0
330,330,"family , India",10_Guardian_m.txt,82,85,1,0,0,0
331,331,"family , India ,",10_Guardian_m.txt,82,86,1,0,0,0
332,332,",",10_Guardian_m.txt,83,84,1,0,0,0
333,333,", India",10_Guardian_m.txt,83,85,1,0,0,0
334,334,", India ,",10_Guardian_m.txt,83,86,1,0,0,0
335,335,", India , the",10_Guardian_m.txt,83,87,1,0,0,0
336,336,India,10_Guardian_m.txt,84,85,1,0,0,0
337,337,"India ,",10_Guardian_m.txt,84,86,1,0,0,0
338,338,"India , the",10_Guardian_m.txt,84,87,1,0,0,0
339,339,"India , the guilt",10_Guardian_m.txt,84,88,1,0,0,0
340,340,",",10_Guardian_m.txt,85,86,1,0,0,0
341,341,", the",10_Guardian_m.txt,85,87,1,0,0,0
342,342,", the guilt",10_Guardian_m.txt,85,88,1,0,0,0
343,343,", the guilt that",10_Guardian_m.txt,85,89,1,0,0,0
344,344,the,10_Guardian_m.txt,86,87,1,0,0,0
345,345,the guilt,10_Guardian_m.txt,86,88,1,0,0,0
346,346,the guilt that,10_Guardian_m.txt,86,89,1,0,0,0
347,347,the guilt that comes,10_Guardian_m.txt,86,90,1,0,0,0
348,348,guilt,10_Guardian_m.txt,87,88,1,0,0,0
349,349,guilt that,10_Guardian_m.txt,87,89,1,0,0,0
350,350,guilt that comes,10_Guardian_m.txt,87,90,1,0,0,0
351,351,guilt that comes with,10_Guardian_m.txt,87,91,1,0,0,0
352,352,that,10_Guardian_m.txt,88,89,1,0,0,0
353,353,that comes,10_Guardian_m.txt,88,90,1,0,0,0
354,354,that comes with,10_Guardian_m.txt,88,91,1,0,0,0
355,355,that comes with working,10_Guardian_m.txt,88,92,1,0,0,0
356,356,comes,10_Guardian_m.txt,89,90,1,0,0,0
357,357,comes with,10_Guardian_m.txt,89,91,1,0,0,0
358,358,comes with working,10_Guardian_m.txt,89,92,1,0,0,0
359,359,comes with working for,10_Guardian_m.txt,89,93,1,0,0,0
360,360,with,10_Guardian_m.txt,90,91,1,0,0,0
361,361,with working,10_Guardian_m.txt,90,92,1,0,0,0
362,362,with working for,10_Guardian_m.txt,90,93,1,0,0,0
363,363,with working for a,10_Guardian_m.txt,90,94,1,0,0,0
364,364,working,10_Guardian_m.txt,91,92,1,0,0,0
365,365,working for,10_Guardian_m.txt,91,93,1,0,0,0
366,366,working for a,10_Guardian_m.txt,91,94,1,0,0,0
367,367,working for a large,10_Guardian_m.txt,91,95,1,0,0,0
368,368,for,10_Guardian_m.txt,92,93,1,0,0,0
369,369,for a,10_Guardian_m.txt,92,94,1,0,0,0
370,370,for a large,10_Guardian_m.txt,92,95,1,0,0,0
371,371,for a large corporation,10_Guardian_m.txt,92,96,1,0,0,0
372,372,a,10_Guardian_m.txt,93,94,1,0,0,0
373,373,a large,10_Guardian_m.txt,93,95,1,0,0,0
374,374,a large corporation,10_Guardian_m.txt,93,96,1,0,0,0
375,375,a large corporation .,10_Guardian_m.txt,93,97,1,0,0,0
376,376,large,10_Guardian_m.txt,94,95,1,0,0,0
377,377,large corporation,10_Guardian_m.txt,94,96,1,0,0,0
378,378,large corporation .,10_Guardian_m.txt,94,97,1,0,0,0
379,379,large corporation . Any,10_Guardian_m.txt,94,98,1,0,0,0
380,380,corporation,10_Guardian_m.txt,95,96,1,0,0,0
381,381,corporation .,10_Guardian_m.txt,95,97,1,0,0,0
382,382,corporation . Any,10_Guardian_m.txt,95,98,1,0,0,0
383,383,corporation . Any awkward,10_Guardian_m.txt,95,99,1,0,0,0
384,384,.,10_Guardian_m.txt,96,97,1,0,0,0
385,385,. Any,10_Guardian_m.txt,96,98,1,0,0,0
386,386,. Any awkward,10_Guardian_m.txt,96,99,1,0,0,0
387,387,. Any awkward moments,10_Guardian_m.txt,96,100,1,0,0,0
388,388,Any,10_Guardian_m.txt,97,98,1,0,0,0
389,389,Any awkward,10_Guardian_m.txt,97,99,1,0,0,0
390,390,Any awkward moments,10_Guardian_m.txt,97,100,1,0,0,0
391,391,Any awkward moments ?,10_Guardian_m.txt,97,101,1,0,0,0
392,392,awkward,10_Guardian_m.txt,98,99,1,0,0,0
393,393,awkward moments,10_Guardian_m.txt,98,100,1,0,0,0
394,394,awkward moments ?,10_Guardian_m.txt,98,101,1,0,0,0
395,395,awkward moments ? None,10_Guardian_m.txt,98,102,1,0,0,0
396,396,moments,10_Guardian_m.txt,99,100,1,0,0,0
397,397,moments ?,10_Guardian_m.txt,99,101,1,0,0,0
398,398,moments ? None,10_Guardian_m.txt,99,102,1,0,0,0
399,399,moments ? None that,10_Guardian_m.txt,99,103,1,0,0,0
400,400,?,10_Guardian_m.txt,100,101,1,0,0,0
401,401,? None,10_Guardian_m.txt,100,102,1,0,0,0
402,402,? None that,10_Guardian_m.txt,100,103,1,0,0,0
403,403,? None that stood,10_Guardian_m.txt,100,104,1,0,0,0
404,404,None,10_Guardian_m.txt,101,102,1,0,0,0
405,405,None that,10_Guardian_m.txt,101,103,1,0,0,0
406,406,None that stood,10_Guardian_m.txt,101,104,1,0,0,0
407,407,None that stood out,10_Guardian_m.txt,101,105,1,0,0,0
408,408,that,10_Guardian_m.txt,102,103,1,0,0,0
409,409,that stood,10_Guardian_m.txt,102,104,1,0,0,0
410,410,that stood out,10_Guardian_m.txt,102,105,1,0,0,0
411,411,that stood out .,10_Guardian_m.txt,102,106,1,0,0,0
412,412,stood,10_Guardian_m.txt,103,104,1,0,0,0
413,413,stood out,10_Guardian_m.txt,103,105,1,0,0,0
414,414,stood out .,10_Guardian_m.txt,103,106,1,0,0,0
415,415,stood out . Maybe,10_Guardian_m.txt,103,107,1,0,0,0
416,416,out,10_Guardian_m.txt,104,105,1,0,0,0
417,417,out .,10_Guardian_m.txt,104,106,1,0,0,0
418,418,out . Maybe,10_Guardian_m.txt,104,107,1,0,0,0
419,419,out . Maybe that,10_Guardian_m.txt,104,108,1,0,0,0
420,420,.,10_Guardian_m.txt,105,106,1,0,0,0
421,421,. Maybe,10_Guardian_m.txt,105,107,1,0,0,0
422,422,. Maybe that,10_Guardian_m.txt,105,108,1,0,0,0
423,423,. Maybe that we,10_Guardian_m.txt,105,109,1,0,0,0
424,424,Maybe,10_Guardian_m.txt,106,107,1,0,0,0
425,425,Maybe that,10_Guardian_m.txt,106,108,1,0,0,0
426,426,Maybe that we,10_Guardian_m.txt,106,109,1,0,0,0
427,427,Maybe that we both,10_Guardian_m.txt,106,110,1,0,0,0
428,428,that,10_Guardian_m.txt,107,108,1,0,0,0
429,429,that we,10_Guardian_m.txt,107,109,1,0,0,0
430,430,that we both,10_Guardian_m.txt,107,110,1,0,0,0
431,431,that we both struggled,10_Guardian_m.txt,107,111,1,0,0,0
432,432,we,10_Guardian_m.txt,108,109,1,0,0,0
433,433,we both,10_Guardian_m.txt,108,110,1,0,0,0
434,434,we both struggled,10_Guardian_m.txt,108,111,1,0,0,0
435,435,we both struggled with,10_Guardian_m.txt,108,112,1,0,0,0
436,436,both,10_Guardian_m.txt,109,110,1,0,0,0
437,437,both struggled,10_Guardian_m.txt,109,111,1,0,0,0
438,438,both struggled with,10_Guardian_m.txt,109,112,1,0,0,0
439,439,both struggled with the,10_Guardian_m.txt,109,113,1,0,0,0
440,440,struggled,10_Guardian_m.txt,110,111,1,0,0,0
441,441,struggled with,10_Guardian_m.txt,110,112,1,0,0,0
442,442,struggled with the,10_Guardian_m.txt,110,113,1,0,0,0
443,443,struggled with the wine,10_Guardian_m.txt,110,114,1,0,0,0
444,444,with,10_Guardian_m.txt,111,112,1,0,0,0
445,445,with the,10_Guardian_m.txt,111,113,1,0,0,0
446,446,with the wine,10_Guardian_m.txt,111,114,1,0,0,0
447,447,with the wine list,10_Guardian_m.txt,111,115,1,0,0,0
448,448,the,10_Guardian_m.txt,112,113,1,0,0,0
449,449,the wine,10_Guardian_m.txt,112,114,1,0,0,0
450,450,the wine list,10_Guardian_m.txt,112,115,1,0,0,0
451,451,the wine list .,10_Guardian_m.txt,112,116,1,0,0,0
452,452,wine,10_Guardian_m.txt,113,114,1,0,0,0
453,453,wine list,10_Guardian_m.txt,113,115,1,0,0,0
454,454,wine list .,10_Guardian_m.txt,113,116,1,0,0,0
455,455,wine list . Good,10_Guardian_m.txt,113,117,1,0,0,0
456,456,list,10_Guardian_m.txt,114,115,1,0,0,0
457,457,list .,10_Guardian_m.txt,114,116,1,0,0,0
458,458,list . Good,10_Guardian_m.txt,114,117,1,0,0,0
459,459,list . Good table,10_Guardian_m.txt,114,118,1,0,0,0
460,460,.,10_Guardian_m.txt,115,116,1,0,0,0
461,461,. Good,10_Guardian_m.txt,115,117,1,0,0,0
462,462,. Good table,10_Guardian_m.txt,115,118,1,0,0,0
463,463,. Good table manners,10_Guardian_m.txt,115,119,1,0,0,0
464,464,Good,10_Guardian_m.txt,116,117,1,0,0,0
465,465,Good table,10_Guardian_m.txt,116,118,1,0,0,0
466,466,Good table manners,10_Guardian_m.txt,116,119,1,0,0,0
467,467,Good table manners ?,10_Guardian_m.txt,116,120,1,0,0,0
468,468,table,10_Guardian_m.txt,117,118,1,0,0,0
469,469,table manners,10_Guardian_m.txt,117,119,1,0,0,0
470,470,table manners ?,10_Guardian_m.txt,117,120,1,0,0,0
471,471,table manners ? Faultless,10_Guardian_m.txt,117,121,1,0,0,0
472,472,manners,10_Guardian_m.txt,118,119,1,0,0,0
473,473,manners ?,10_Guardian_m.txt,118,120,1,0,0,0
474,474,manners ? Faultless,10_Guardian_m.txt,118,121,1,0,0,0
475,475,manners ? Faultless .,10_Guardian_m.txt,118,122,1,0,0,0
476,476,?,10_Guardian_m.txt,119,120,1,0,0,0
477,477,? Faultless,10_Guardian_m.txt,119,121,1,0,0,0
478,478,? Faultless .,10_Guardian_m.txt,119,122,1,0,0,0
479,479,? Faultless . Best,10_Guardian_m.txt,119,123,1,0,0,0
480,480,Faultless,10_Guardian_m.txt,120,121,1,0,0,0
481,481,Faultless .,10_Guardian_m.txt,120,122,1,0,0,0
482,482,Faultless . Best,10_Guardian_m.txt,120,123,1,0,0,0
483,483,Faultless . Best thing,10_Guardian_m.txt,120,124,1,0,0,0
484,484,.,10_Guardian_m.txt,121,122,1,0,0,0
485,485,. Best,10_Guardian_m.txt,121,123,1,0,0,0
486,486,. Best thing,10_Guardian_m.txt,121,124,1,0,0,0
487,487,. Best thing about,10_Guardian_m.txt,121,125,1,0,0,0
488,488,Best,10_Guardian_m.txt,122,123,1,0,0,0
489,489,Best thing,10_Guardian_m.txt,122,124,1,0,0,0
490,490,Best thing about,10_Guardian_m.txt,122,125,1,0,0,0
491,491,Best thing about Grace,10_Guardian_m.txt,122,126,1,0,0,0
492,492,thing,10_Guardian_m.txt,123,124,1,0,0,0
493,493,thing about,10_Guardian_m.txt,123,125,1,0,0,0
494,494,thing about Grace,10_Guardian_m.txt,123,126,1,0,0,0
495,495,thing about Grace ?,10_Guardian_m.txt,123,127,1,0,0,0
496,496,about,10_Guardian_m.txt,124,125,1,0,0,0
497,497,about Grace,10_Guardian_m.txt,124,126,1,0,0,0
498,498,about Grace ?,10_Guardian_m.txt,124,127,1,0,0,0
499,499,about Grace ? She,10_Guardian_m.txt,124,128,1,0,0,0
500,500,Grace,10_Guardian_m.txt,125,126,1,0,0,1
501,501,Grace ?,10_Guardian_m.txt,125,127,1,0,0,0
502,502,Grace ? She,10_Guardian_m.txt,125,128,1,0,0,0
503,503,Grace ? She spoke,10_Guardian_m.txt,125,129,1,0,0,0
504,504,?,10_Guardian_m.txt,126,127,1,0,0,0
505,505,? She,10_Guardian_m.txt,126,128,1,0,0,0
506,506,? She spoke,10_Guardian_m.txt,126,129,1,0,0,0
507,507,? She spoke passionately,10_Guardian_m.txt,126,130,1,0,0,0
508,508,She,10_Guardian_m.txt,127,128,1,0,0,0
509,509,She spoke,10_Guardian_m.txt,127,129,1,0,0,0
510,510,She spoke passionately,10_Guardian_m.txt,127,130,1,0,0,0
511,511,She spoke passionately about,10_Guardian_m.txt,127,131,1,0,0,0
512,512,spoke,10_Guardian_m.txt,128,129,1,0,0,0
513,513,spoke passionately,10_Guardian_m.txt,128,130,1,0,0,0
514,514,spoke passionately about,10_Guardian_m.txt,128,131,1,0,0,0
515,515,spoke passionately about her,10_Guardian_m.txt,128,132,1,0,0,0
516,516,passionately,10_Guardian_m.txt,129,130,1,0,0,0
517,517,passionately about,10_Guardian_m.txt,129,131,1,0,0,0
518,518,passionately about her,10_Guardian_m.txt,129,132,1,0,0,0
519,519,passionately about her interests,10_Guardian_m.txt,129,133,1,0,0,0
520,520,about,10_Guardian_m.txt,130,131,1,0,0,0
521,521,about her,10_Guardian_m.txt,130,132,1,0,0,0
522,522,about her interests,10_Guardian_m.txt,130,133,1,0,0,0
523,523,"about her interests ,",10_Guardian_m.txt,130,134,1,0,0,0
524,524,her,10_Guardian_m.txt,131,132,1,0,0,0
525,525,her interests,10_Guardian_m.txt,131,133,1,0,0,0
526,526,"her interests ,",10_Guardian_m.txt,131,134,1,0,0,0
527,527,"her interests , most",10_Guardian_m.txt,131,135,1,0,0,0
528,528,interests,10_Guardian_m.txt,132,133,1,0,0,0
529,529,"interests ,",10_Guardian_m.txt,132,134,1,0,0,0
530,530,"interests , most",10_Guardian_m.txt,132,135,1,0,0,0
531,531,"interests , most of",10_Guardian_m.txt,132,136,1,0,0,0
532,532,",",10_Guardian_m.txt,133,134,1,0,0,0
533,533,", most",10_Guardian_m.txt,133,135,1,0,0,0
534,534,", most of",10_Guardian_m.txt,133,136,1,0,0,0
535,535,", most of which",10_Guardian_m.txt,133,137,1,0,0,0
536,536,most,10_Guardian_m.txt,134,135,1,0,0,0
537,537,most of,10_Guardian_m.txt,134,136,1,0,0,0
538,538,most of which,10_Guardian_m.txt,134,137,1,0,0,0
539,539,most of which seemed,10_Guardian_m.txt,134,138,1,0,0,0
540,540,of,10_Guardian_m.txt,135,136,1,0,0,0
541,541,of which,10_Guardian_m.txt,135,137,1,0,0,0
542,542,of which seemed,10_Guardian_m.txt,135,138,1,0,0,0
543,543,of which seemed to,10_Guardian_m.txt,135,139,1,0,0,0
544,544,which,10_Guardian_m.txt,136,137,1,0,0,0
545,545,which seemed,10_Guardian_m.txt,136,138,1,0,0,0
546,546,which seemed to,10_Guardian_m.txt,136,139,1,0,0,0
547,547,which seemed to align,10_Guardian_m.txt,136,140,1,0,0,0
548,548,seemed,10_Guardian_m.txt,137,138,1,0,0,0
549,549,seemed to,10_Guardian_m.txt,137,139,1,0,0,0
550,550,seemed to align,10_Guardian_m.txt,137,140,1,0,0,0
551,551,seemed to align with,10_Guardian_m.txt,137,141,1,0,0,0
552,552,to,10_Guardian_m.txt,138,139,1,0,0,0
553,553,to align,10_Guardian_m.txt,138,140,1,0,0,0
554,554,to align with,10_Guardian_m.txt,138,141,1,0,0,0
555,555,to align with mine,10_Guardian_m.txt,138,142,1,0,0,0
556,556,align,10_Guardian_m.txt,139,140,1,0,0,0
557,557,align with,10_Guardian_m.txt,139,141,1,0,0,0
558,558,align with mine,10_Guardian_m.txt,139,142,1,0,0,0
559,559,align with mine .,10_Guardian_m.txt,139,143,1,0,0,0
560,560,with,10_Guardian_m.txt,140,141,1,0,0,0
561,561,with mine,10_Guardian_m.txt,140,142,1,0,0,0
562,562,with mine .,10_Guardian_m.txt,140,143,1,0,0,0
563,563,with mine . Would,10_Guardian_m.txt,140,144,1,0,0,0
564,564,mine,10_Guardian_m.txt,141,142,1,0,0,0
565,565,mine .,10_Guardian_m.txt,141,143,1,0,0,0
566,566,mine . Would,10_Guardian_m.txt,141,144,1,0,0,0
567,567,mine . Would you,10_Guardian_m.txt,141,145,1,0,0,0
568,568,.,10_Guardian_m.txt,142,143,1,0,0,0
569,569,. Would,10_Guardian_m.txt,142,144,1,0,0,0
570,570,. Would you,10_Guardian_m.txt,142,145,1,0,0,0
571,571,. Would you introduce,10_Guardian_m.txt,142,146,1,0,0,0
572,572,Would,10_Guardian_m.txt,143,144,1,0,0,0
573,573,Would you,10_Guardian_m.txt,143,145,1,0,0,0
574,574,Would you introduce,10_Guardian_m.txt,143,146,1,0,0,0
575,575,Would you introduce her,10_Guardian_m.txt,143,147,1,0,0,0
576,576,you,10_Guardian_m.txt,144,145,1,0,0,0
577,577,you introduce,10_Guardian_m.txt,144,146,1,0,0,0
578,578,you introduce her,10_Guardian_m.txt,144,147,1,0,0,0
579,579,you introduce her to,10_Guardian_m.txt,144,148,1,0,0,0
580,580,introduce,10_Guardian_m.txt,145,146,1,0,0,0
581,581,introduce her,10_Guardian_m.txt,145,147,1,0,0,0
582,582,introduce her to,10_Guardian_m.txt,145,148,1,0,0,0
583,583,introduce her to your,10_Guardian_m.txt,145,149,1,0,0,0
584,584,her,10_Guardian_m.txt,146,147,1,0,0,0
585,585,her to,10_Guardian_m.txt,146,148,1,0,0,0
586,586,her to your,10_Guardian_m.txt,146,149,1,0,0,0
587,587,her to your friends,10_Guardian_m.txt,146,150,1,0,0,0
588,588,to,10_Guardian_m.txt,147,148,1,0,0,0
589,589,to your,10_Guardian_m.txt,147,149,1,0,0,0
590,590,to your friends,10_Guardian_m.txt,147,150,1,0,0,0
591,591,to your friends ?,10_Guardian_m.txt,147,151,1,0,0,0
592,592,your,10_Guardian_m.txt,148,149,1,0,0,0
593,593,your friends,10_Guardian_m.txt,148,150,1,0,0,0
594,594,your friends ?,10_Guardian_m.txt,148,151,1,0,0,0
595,595,your friends ? They'd,10_Guardian_m.txt,148,152,1,0,0,0
596,596,friends,10_Guardian_m.txt,149,150,1,0,0,0
597,597,friends ?,10_Guardian_m.txt,149,151,1,0,0,0
598,598,friends ? They'd,10_Guardian_m.txt,149,152,1,0,0,0
599,599,friends ? They'd get,10_Guardian_m.txt,149,153,1,0,0,0
600,600,?,10_Guardian_m.txt,150,151,1,0,0,0
601,601,? They'd,10_Guardian_m.txt,150,152,1,0,0,0
602,602,? They'd get,10_Guardian_m.txt,150,153,1,0,0,0
603,603,? They'd get along,10_Guardian_m.txt,150,154,1,0,0,0
604,604,They'd,10_Guardian_m.txt,151,152,1,0,0,0
605,605,They'd get,10_Guardian_m.txt,151,153,1,0,0,0
606,606,They'd get along,10_Guardian_m.txt,151,154,1,0,0,0
607,607,They'd get along well,10_Guardian_m.txt,151,155,1,0,0,0
608,608,get,10_Guardian_m.txt,152,153,1,0,0,0
609,609,get along,10_Guardian_m.txt,152,154,1,0,0,0
610,610,get along well,10_Guardian_m.txt,152,155,1,0,0,0
611,611,get along well .,10_Guardian_m.txt,152,156,1,0,0,0
612,612,along,10_Guardian_m.txt,153,154,1,0,0,0
613,613,along well,10_Guardian_m.txt,153,155,1,0,0,0
614,614,along well .,10_Guardian_m.txt,153,156,1,0,0,0
615,615,along well . Describe,10_Guardian_m.txt,153,157,1,0,0,0
616,616,well,10_Guardian_m.txt,154,155,1,0,0,0
617,617,well .,10_Guardian_m.txt,154,156,1,0,0,0
618,618,well . Describe,10_Guardian_m.txt,154,157,1,0,0,0
619,619,well . Describe Grace,10_Guardian_m.txt,154,158,1,0,0,0
620,620,.,10_Guardian_m.txt,155,156,1,0,0,0
621,621,. Describe,10_Guardian_m.txt,155,157,1,0,0,0
622,622,. Describe Grace,10_Guardian_m.txt,155,158,1,0,0,0
623,623,. Describe Grace in,10_Guardian_m.txt,155,159,1,0,0,0
624,624,Describe,10_Guardian_m.txt,156,157,1,0,0,0
625,625,Describe Grace,10_Guardian_m.txt,156,158,1,0,0,0
626,626,Describe Grace in,10_Guardian_m.txt,156,159,1,0,0,0
627,627,Describe Grace in three,10_Guardian_m.txt,156,160,1,0,0,0
628,628,Grace,10_Guardian_m.txt,157,158,1,0,0,1
629,629,Grace in,10_Guardian_m.txt,157,159,1,0,0,0
630,630,Grace in three,10_Guardian_m.txt,157,160,1,0,0,0
631,631,Grace in three words,10_Guardian_m.txt,157,161,1,0,0,0
632,632,in,10_Guardian_m.txt,158,159,1,0,0,0
633,633,in three,10_Guardian_m.txt,158,160,1,0,0,0
634,634,in three words,10_Guardian_m.txt,158,161,1,0,0,0
635,635,in three words Adventurous,10_Guardian_m.txt,158,162,1,0,0,0
636,636,three,10_Guardian_m.txt,159,160,1,0,0,0
637,637,three words,10_Guardian_m.txt,159,161,1,0,0,0
638,638,three words Adventurous,10_Guardian_m.txt,159,162,1,0,0,0
639,639,"three words Adventurous ,",10_Guardian_m.txt,159,163,1,0,0,0
640,640,words,10_Guardian_m.txt,160,161,1,0,0,0
641,641,words Adventurous,10_Guardian_m.txt,160,162,1,0,0,0
642,642,"words Adventurous ,",10_Guardian_m.txt,160,163,1,0,0,0
643,643,"words Adventurous , warm",10_Guardian_m.txt,160,164,1,0,0,0
644,644,Adventurous,10_Guardian_m.txt,161,162,1,0,0,0
645,645,"Adventurous ,",10_Guardian_m.txt,161,163,1,0,0,0
646,646,"Adventurous , warm",10_Guardian_m.txt,161,164,1,0,0,0
647,647,"Adventurous , warm ,",10_Guardian_m.txt,161,165,1,0,0,0
648,648,",",10_Guardian_m.txt,162,163,1,0,0,0
649,649,", warm",10_Guardian_m.txt,162,164,1,0,0,0
650,650,", warm ,",10_Guardian_m.txt,162,165,1,0,0,0
651,651,", warm , stylish",10_Guardian_m.txt,162,166,1,0,0,0
652,652,warm,10_Guardian_m.txt,163,164,1,0,0,0
653,653,"warm ,",10_Guardian_m.txt,163,165,1,0,0,0
654,654,"warm , stylish",10_Guardian_m.txt,163,166,1,0,0,0
655,655,"warm , stylish .",10_Guardian_m.txt,163,167,1,0,0,0
656,656,",",10_Guardian_m.txt,164,165,1,0,0,0
657,657,", stylish",10_Guardian_m.txt,164,166,1,0,0,0
658,658,", stylish .",10_Guardian_m.txt,164,167,1,0,0,0
659,659,", stylish . What",10_Guardian_m.txt,164,168,1,0,0,0
660,660,stylish,10_Guardian_m.txt,165,166,1,0,0,0
661,661,stylish .,10_Guardian_m.txt,165,167,1,0,0,0
662,662,stylish . What,10_Guardian_m.txt,165,168,1,0,0,0
663,663,stylish . What do,10_Guardian_m.txt,165,169,1,0,0,0
664,664,.,10_Guardian_m.txt,166,167,1,0,0,0
665,665,. What,10_Guardian_m.txt,166,168,1,0,0,0
666,666,. What do,10_Guardian_m.txt,166,169,1,0,0,0
667,667,. What do you,10_Guardian_m.txt,166,170,1,0,0,0
668,668,What,10_Guardian_m.txt,167,168,1,0,0,0
669,669,What do,10_Guardian_m.txt,167,169,1,0,0,0
670,670,What do you,10_Guardian_m.txt,167,170,1,0,0,0
671,671,What do you think,10_Guardian_m.txt,167,171,1,0,0,0
672,672,do,10_Guardian_m.txt,168,169,1,0,0,0
673,673,do you,10_Guardian_m.txt,168,170,1,0,0,0
674,674,do you think,10_Guardian_m.txt,168,171,1,0,0,0
675,675,do you think she,10_Guardian_m.txt,168,172,1,0,0,0
676,676,you,10_Guardian_m.txt,169,170,1,0,0,0
677,677,you think,10_Guardian_m.txt,169,171,1,0,0,0
678,678,you think she,10_Guardian_m.txt,169,172,1,0,0,0
679,679,you think she made,10_Guardian_m.txt,169,173,1,0,0,0
680,680,think,10_Guardian_m.txt,170,171,1,0,0,0
681,681,think she,10_Guardian_m.txt,170,172,1,0,0,0
682,682,think she made,10_Guardian_m.txt,170,173,1,0,0,0
683,683,think she made of,10_Guardian_m.txt,170,174,1,0,0,0
684,684,she,10_Guardian_m.txt,171,172,1,0,0,0
685,685,she made,10_Guardian_m.txt,171,173,1,0,0,0
686,686,she made of,10_Guardian_m.txt,171,174,1,0,0,0
687,687,she made of you,10_Guardian_m.txt,171,175,1,0,0,0
688,688,made,10_Guardian_m.txt,172,173,1,0,0,0
689,689,made of,10_Guardian_m.txt,172,174,1,0,0,0
690,690,made of you,10_Guardian_m.txt,172,175,1,0,0,0
691,691,made of you ?,10_Guardian_m.txt,172,176,1,0,0,0
692,692,of,10_Guardian_m.txt,173,174,1,0,0,0
693,693,of you,10_Guardian_m.txt,173,175,1,0,0,0
694,694,of you ?,10_Guardian_m.txt,173,176,1,0,0,0
695,695,of you ? Seemingly,10_Guardian_m.txt,173,177,1,0,0,0
696,696,you,10_Guardian_m.txt,174,175,1,0,0,0
697,697,you ?,10_Guardian_m.txt,174,176,1,0,0,0
698,698,you ? Seemingly,10_Guardian_m.txt,174,177,1,0,0,0
699,699,you ? Seemingly an,10_Guardian_m.txt,174,178,1,0,0,0
700,700,?,10_Guardian_m.txt,175,176,1,0,0,0
701,701,? Seemingly,10_Guardian_m.txt,175,177,1,0,0,0
702,702,? Seemingly an,10_Guardian_m.txt,175,178,1,0,0,0
703,703,? Seemingly an interesting,10_Guardian_m.txt,175,179,1,0,0,0
704,704,Seemingly,10_Guardian_m.txt,176,177,1,0,0,0
705,705,Seemingly an,10_Guardian_m.txt,176,178,1,0,0,0
706,706,Seemingly an interesting,10_Guardian_m.txt,176,179,1,0,0,0
707,707,Seemingly an interesting enough,10_Guardian_m.txt,176,180,1,0,0,0
708,708,an,10_Guardian_m.txt,177,178,1,0,0,0
709,709,an interesting,10_Guardian_m.txt,177,179,1,0,0,0
710,710,an interesting enough,10_Guardian_m.txt,177,180,1,0,0,0
711,711,an interesting enough individual,10_Guardian_m.txt,177,181,1,0,0,0
712,712,interesting,10_Guardian_m.txt,178,179,1,0,0,0
713,713,interesting enough,10_Guardian_m.txt,178,180,1,0,0,0
714,714,interesting enough individual,10_Guardian_m.txt,178,181,1,0,0,0
715,715,interesting enough individual to,10_Guardian_m.txt,178,182,1,0,0,0
716,716,enough,10_Guardian_m.txt,179,180,1,0,0,0
717,717,enough individual,10_Guardian_m.txt,179,181,1,0,0,0
718,718,enough individual to,10_Guardian_m.txt,179,182,1,0,0,0
719,719,enough individual to share,10_Guardian_m.txt,179,183,1,0,0,0
720,720,individual,10_Guardian_m.txt,180,181,1,0,0,0
721,721,individual to,10_Guardian_m.txt,180,182,1,0,0,0
722,722,individual to share,10_Guardian_m.txt,180,183,1,0,0,0
723,723,individual to share a,10_Guardian_m.txt,180,184,1,0,0,0
724,724,to,10_Guardian_m.txt,181,182,1,0,0,0
725,725,to share,10_Guardian_m.txt,181,183,1,0,0,0
726,726,to share a,10_Guardian_m.txt,181,184,1,0,0,0
727,727,to share a couple,10_Guardian_m.txt,181,185,1,0,0,0
728,728,share,10_Guardian_m.txt,182,183,1,0,0,0
729,729,share a,10_Guardian_m.txt,182,184,1,0,0,0
730,730,share a couple,10_Guardian_m.txt,182,185,1,0,0,0
731,731,share a couple of,10_Guardian_m.txt,182,186,1,0,0,0
732,732,a,10_Guardian_m.txt,183,184,1,0,0,0
733,733,a couple,10_Guardian_m.txt,183,185,1,0,0,0
734,734,a couple of,10_Guardian_m.txt,183,186,1,0,0,0
735,735,a couple of Aperol,10_Guardian_m.txt,183,187,1,0,0,0
736,736,couple,10_Guardian_m.txt,184,185,1,0,0,0
737,737,couple of,10_Guardian_m.txt,184,186,1,0,0,0
738,738,couple of Aperol,10_Guardian_m.txt,184,187,1,0,0,0
739,739,couple of Aperol spritzes,10_Guardian_m.txt,184,188,1,0,0,0
740,740,of,10_Guardian_m.txt,185,186,1,0,0,0
